time relative to tcryst: 1171513.075461702 years
r/r_wd                        B/B0
0.000801924619085806          0.999999999999997             
0.00160384923817161           0.999999999999996             
0.00240577385725742           0.999999999999994             
0.00320769847634322           0.999999999999995             
0.00400962309542903           0.999999999999996             
0.00481154771451484           0.999999999999996             
0.00561347233360064           0.999999999999998             
0.00641539695268645           0.999999999999999             
0.00721732157177225           0.999999999999999             
0.00801924619085806           1.0                           
0.00882117080994387           1.0                           
0.00962309542902967           1.0                           
0.0104250200481155            1.0                           
0.0112269446672013            1.0                           
0.0120288692862871            1.0                           
0.0128307939053729            1.0                           
0.0136327185244587            0.999999999999999             
0.0144346431435445            0.999999999999998             
0.0152365677626303            1.0                           
0.0160384923817161            1.0                           
0.0168404170008019            1.0                           
0.0176423416198877            0.999999999999999             
0.0184442662389735            1.0                           
0.0192461908580593            1.0                           
0.0200481154771451            0.999999999999998             
0.020850040096231             0.999999999999996             
0.0216519647153168            1.0                           
0.0224538893344026            1.0                           
0.0232558139534884            1.00000000000001              
0.0240577385725742            1.00000000000001              
0.02485966319166              1.00000000000001              
0.0256615878107458            1.00000000000001              
0.0264635124298316            1.0                           
0.0272654370489174            1.0                           
0.0280673616680032            1.0                           
0.028869286287089             1.0                           
0.0296712109061748            1.0                           
0.0304731355252606            1.0                           
0.0312750601443464            1.0                           
0.0320769847634322            1.0                           
0.032878909382518             1.0                           
0.0336808340016038            1.0                           
0.0344827586206897            1.0                           
0.0352846832397755            1.0                           
0.0360866078588613            1.0                           
0.0368885324779471            1.0                           
0.0376904570970329            1.0                           
0.0384923817161187            0.999999999999999             
0.0392943063352045            0.999999999999997             
0.0400962309542903            0.999999999999998             
0.0408981555733761            0.999999999999997             
0.0417000801924619            0.999999999999998             
0.0425020048115477            1.0                           
0.0433039294306335            1.0                           
0.0441058540497193            1.0                           
0.0449077786688051            1.0                           
0.0457097032878909            1.0                           
0.0465116279069767            1.0                           
0.0473135525260625            1.0                           
0.0481154771451484            0.999999999999999             
0.0489174017642342            0.999999999999999             
0.04971932638332              0.999999999999999             
0.0505212510024058            0.999999999999999             
0.0513231756214916            0.999999999999999             
0.0521251002405774            1.0                           
0.0529270248596632            0.999999999999998             
0.053728949478749             0.999999999999998             
0.0545308740978348            0.999999999999996             
0.0553327987169206            0.999999999999997             
0.0561347233360064            0.999999999999999             
0.0569366479550922            0.999999999999999             
0.057738572574178             0.999999999999998             
0.0585404971932638            0.999999999999999             
0.0593424218123496            1.0                           
0.0601443464314354            0.999999999999999             
0.0609462710505213            0.999999999999998             
0.0617481956696071            1.0                           
0.0625501202886929            1.0                           
0.0633520449077787            1.0                           
0.0641539695268645            0.999999999999998             
0.0649558941459503            0.999999999999998             
0.0657578187650361            0.999999999999999             
0.0665597433841219            0.999999999999995             
0.0673616680032077            0.999999999999998             
0.0681635926222935            0.999999999999996             
0.0689655172413793            0.999999999999996             
0.0697674418604651            0.999999999999991             
0.0705693664795509            0.999999999999995             
0.0713712910986367            0.999999999999996             
0.0721732157177225            0.999999999999994             
0.0729751403368083            0.999999999999998             
0.0737770649558941            1.0                           
0.07457898957498              1.0                           
0.0753809141940658            0.999999999999996             
0.0761828388131516            1.0                           
0.0769847634322374            0.999999999999999             
0.0777866880513232            0.999999999999999             
0.078588612670409             0.999999999999999             
0.0793905372894948            1.0                           
0.0801924619085806            1.0                           
0.0809943865276664            1.0                           
0.0817963111467522            1.0                           
0.082598235765838             1.0                           
0.0834001603849238            1.0                           
0.0842020850040096            1.0                           
0.0850040096230954            1.0                           
0.0858059342421812            0.999999999999999             
0.086607858861267             0.999999999999998             
0.0874097834803528            0.999999999999998             
0.0882117080994387            0.999999999999997             
0.0890136327185245            0.999999999999999             
0.0898155573376103            0.999999999999999             
0.0906174819566961            1.0                           
0.0914194065757819            1.0                           
0.0922213311948677            0.999999999999999             
0.0930232558139535            0.999999999999998             
0.0938251804330393            1.0                           
0.0946271050521251            0.999999999999999             
0.0954290296712109            1.0                           
0.0962309542902967            1.0                           
0.0970328789093825            1.0                           
0.0978348035284683            1.0                           
0.0986367281475541            1.0                           
0.0994386527666399            1.0                           
0.100240577385726             1.0                           
0.101042502004812             0.999999999999998             
0.101844426623897             0.999999999999999             
0.102646351242983             1.0                           
0.103448275862069             1.0                           
0.104250200481155             0.999999999999998             
0.105052125100241             0.999999999999999             
0.105854049719326             0.999999999999997             
0.106655974338412             0.999999999999998             
0.107457898957498             1.0                           
0.108259823576584             1.0                           
0.10906174819567              1.0                           
0.109863672814755             1.0                           
0.110665597433841             1.0                           
0.111467522052927             1.0                           
0.112269446672013             1.0                           
0.113071371291099             1.0                           
0.113873295910184             1.0                           
0.11467522052927              1.0                           
0.115477145148356             1.0                           
0.116279069767442             0.999999999999999             
0.117080994386528             1.0                           
0.117882919005613             0.999999999999998             
0.118684843624699             0.999999999999998             
0.119486768243785             0.999999999999998             
0.120288692862871             1.0                           
0.121090617481957             1.0                           
0.121892542101043             1.0                           
0.122694466720128             1.0                           
0.123496391339214             0.999999999999999             
0.1242983159583               1.0                           
0.125100240577386             0.999999999999998             
0.125902165196472             0.999999999999999             
0.126704089815557             0.999999999999998             
0.127506014434643             1.0                           
0.128307939053729             0.999999999999999             
0.129109863672815             1.0                           
0.129911788291901             0.999999999999998             
0.130713712910986             0.999999999999998             
0.131515637530072             0.999999999999998             
0.132317562149158             0.999999999999998             
0.133119486768244             1.0                           
0.13392141138733              1.0                           
0.134723336006415             1.0                           
0.135525260625501             1.0                           
0.136327185244587             1.0                           
0.137129109863673             1.0                           
0.137931034482759             1.0                           
0.138732959101844             1.0                           
0.13953488372093              1.0                           
0.140336808340016             1.0                           
0.141138732959102             1.0                           
0.141940657578188             1.0                           
0.142742582197273             1.0                           
0.143544506816359             1.0                           
0.144346431435445             1.0                           
0.145148356054531             1.0                           
0.145950280673617             0.999999999999999             
0.146752205292702             0.999999999999999             
0.147554129911788             0.999999999999999             
0.148356054530874             1.0                           
0.14915797914996              0.999999999999998             
0.149959903769046             0.999999999999998             
0.150761828388132             1.0                           
0.151563753007217             1.0                           
0.152365677626303             1.0                           
0.153167602245389             1.0                           
0.153969526864475             0.999999999999998             
0.154771451483561             1.0                           
0.155573376102646             1.0                           
0.156375300721732             1.0                           
0.157177225340818             1.0                           
0.157979149959904             1.0                           
0.15878107457899              1.0                           
0.159582999198075             1.0                           
0.160384923817161             1.0                           
0.161186848436247             1.0                           
0.161988773055333             1.0                           
0.162790697674419             1.0                           
0.163592622293504             1.0                           
0.16439454691259              1.0                           
0.165196471531676             1.0                           
0.165998396150762             0.999999999999998             
0.166800320769848             0.999999999999999             
0.167602245388933             0.999999999999998             
0.168404170008019             0.999999999999997             
0.169206094627105             0.999999999999995             
0.170008019246191             0.999999999999994             
0.170809943865277             0.999999999999994             
0.171611868484362             0.999999999999986             
0.172413793103448             0.999999999999994             
0.173215717722534             0.999999999999999             
0.17401764234162              1.0                           
0.174819566960706             0.999999999999998             
0.175621491579792             0.999999999999998             
0.176423416198877             0.999999999999999             
0.177225340817963             1.0                           
0.178027265437049             1.0                           
0.178829190056135             0.999999999999999             
0.179631114675221             0.999999999999999             
0.180433039294306             1.0                           
0.181234963913392             1.0                           
0.182036888532478             1.0                           
0.182838813151564             1.0                           
0.18364073777065              1.0                           
0.184442662389735             1.0                           
0.185244587008821             1.0                           
0.186046511627907             1.0                           
0.186848436246993             1.0                           
0.187650360866079             1.0                           
0.188452285485164             1.0                           
0.18925421010425              1.0                           
0.190056134723336             1.0                           
0.190858059342422             1.0                           
0.191659983961508             1.0                           
0.192461908580593             1.0                           
0.193263833199679             1.0                           
0.194065757818765             1.0                           
0.194867682437851             1.0                           
0.195669607056937             1.0                           
0.196471531676022             1.0                           
0.197273456295108             1.0                           
0.198075380914194             1.0                           
0.19887730553328              1.0                           
0.199679230152366             1.0                           
0.200481154771451             1.0                           
0.201283079390537             1.0                           
0.202085004009623             1.0                           
0.202886928628709             1.0                           
0.203688853247795             0.999999999999999             
0.204490777866881             0.999999999999999             
0.205292702485966             1.0                           
0.206094627105052             1.0                           
0.206896551724138             1.0                           
0.207698476343224             0.999999999999999             
0.20850040096231              0.999999999999998             
0.209302325581395             1.0                           
0.210104250200481             0.999999999999997             
0.210906174819567             0.999999999999998             
0.211708099438653             0.999999999999999             
0.212510024057739             1.0                           
0.213311948676824             1.0                           
0.21411387329591              1.0                           
0.214915797914996             1.0                           
