time relative to tcryst: 1171426.6643589735 years
r/r_wd                        rho                           c_sound                       N_squared                     v_conv                        B_crit                        r                             pressure                      B_crit_p
1.0                           0.002150720304314867          1915540.105249435             -507.5889594270466            1.0000000000000327e-99        1.6439813998902096e-100       0.005897825330567914          5669347212.544509             377473.49102769693            
0.999985775781516             0.0049338476665209486         2149754.6279954165            -262.2242680468341            35516.64066780642             8843.612027124833             0.0058977414386118315         16947697416.384117            652642.393343093              
0.9999795751562774            0.007227495953522418          2291811.2287141914            -120.36723403595433           28678.784288420116            8642.902185529161             0.005897704868407234          28226327359.83083             842261.824714691              
0.9999753422573912            0.009276604825450945          2400540.4938738355            -79.22006287493103            25809.17328531926             8811.981034356277             0.005897679903508961          39505148274.39896             996429.961804952              
0.9999720443385381            0.011160745732547304          2490545.4409217522            -59.45696150547891            24104.1412512461              9026.995016014847             0.0058976604529596115         50784117980.407455            1129753.997881965             
0.9999693031530056            0.013055485027280744          2575035.885694424             -47.748785701777656           22933.091147280797            9288.894592733472             0.005897644285926142          63001652759.97635             1258333.9126790052            
0.9999665698366668            0.01518547431667348           2663378.888893881             -38.90915275370294            21932.85496958456             9581.075879830822             0.005897628165303802          77694097613.74979             1397378.1343377163            
0.9999636710599544            0.01700433328104633           2732465.765412813             -31.701299051816115           20994.186382092208            9704.737318816002             0.005897611068825081          90898092153.10704             1511462.281457342             
0.999962047376768             0.018665703325921115          2794612.799179773             -28.419205467150817           20524.195407041527            9940.15719102683              0.0058976014926252545         103673938802.02017            1614190.2849643084            
0.9999598135156682            0.02073888817937707           2868361.744349661             -24.587824323111462           19938.614624481885            10178.707778767333            0.005897588317702675          120379958768.55258            1739390.224433211             
0.9999574542013985            0.02250496771247853           2927645.525733921             -21.219452239777674           19365.33243550687             10298.384102397546            0.005897574402879213          135205825544.07298            1843391.7180063555            
0.9999560546553471            0.023836254996242007          2971458.0130461864            -19.499346773308464           19048.93182197344             10425.444264155774            0.005897566148601059          146818147264.99695            1920922.305271879             
0.9999547332722565            0.025505611637104752          3025567.480144214             -18.040138131351878           18770.122385513496            10626.491707120405            0.005897558355314397          161921988681.89163            2017310.9430084007            
0.9999527557822968            0.027172564171177513          3077168.796042827             -16.101874533375693           18373.900675229077            10736.719517680023            0.005897546692424021          177448218434.0125             2111814.422575792             
0.9999515123329634            0.028437598509350646          3115863.193941887             -15.01586399264437            18136.70186037378             10842.00754431213             0.005897539358777046          189626453483.17084            2183078.694301268             
0.9999503773857549            0.029644722677771292          3152069.6268958114            -14.105704616649893           17930.422417830523            10943.825235577506            0.00589753266505665           201525902967.11313            2250532.9080367293            
0.9999492886508305            0.031128142204794478          3195889.481694185             -13.298911152678707           17740.710007627513            11095.644401862093            0.005897526243888235          216546419722.66995            2332896.2966440013            
0.9999477079025886            0.03261306656578864           3238122.8842278556            -12.228304782618947           17474.793317491396            11186.97836814559             0.005897516920911212          231906340168.49945            2414216.650749064             
0.9999466618175534            0.033708411973115665          3268888.14617736              -11.57878198118768            17304.435340717402            11262.414603629095            0.005897510751284394          243517020947.124              2473913.958134448             
0.9999458054310616            0.034796367575547126          3299191.269146064             -11.07954676699776            17169.91953784161             11353.771430352055            0.0058975057004664495         255293470886.77844            2533026.7944060015            
0.9999447991424898            0.03596699371905747           3331289.2233027206            -10.526992903219163           17016.452370340423            11439.999988180069            0.005897499765552221          268203271322.87796            2596282.614596036             
0.9999438256039023            0.03698156957560528           3358667.711763269             -10.024743242762801           16871.648828786827            11501.517090585037            0.005897494023791679          279585620614.5584             2650802.341589489             
0.9999431028317468            0.037845984537689135          3381794.6661630427            -9.671446547423065            16766.806442420177            11562.85785098527             0.005897489761007753          289440496979.0498             2697115.7023172164            
0.9999423965669466            0.03869900872114622           3404366.2718912708            -9.341588105320962            16666.689538447634            11622.62425809525             0.005897485595581324          299295401185.7899             2742647.237423708             
0.9999417058690396            0.03972104701330439           3431176.41258594              -9.032999987930397            16570.954873643605            11707.463445611636            0.005897481521965712          311285491371.3078             2797044.458511433             
0.999940741350651             0.040907475507043996          3461728.6834400245            -8.623603923634613            16440.169801909815            11787.252052337737            0.005897475833404728          325410794806.50134            2859801.6188021437            
0.9999398048041441            0.04207423929242246           3491318.6536542177            -8.248399624897457            16315.884936311879            11863.796871617868            0.005897470309817017          339536151160.96826            2921211.08873077              
0.9999388942273957            0.04322217921440127           3520023.3730733874            -7.903416594052208            16197.849532141998            11937.561505802472            0.005897464939394404          353661558967.51965            2981356.1417710204            
0.9999380078331108            0.04435185828808646           3547922.844802703             -7.585086996893355            16085.550510158355            12008.721450677907            0.005897459711595738          367787016859.9942             3040311.813288977             
0.9999371440145152            0.04546383283552267           3575086.321020829             -7.290402874302834            15978.578126572495            12077.473286792081            0.005897454616944544          381912523562.9591             3098145.9982890813            
0.9999363013221394            0.046491217001184616          3599914.942875979             -7.016761788653739            15876.455262950944            12135.116035769974            0.005897449646892104          395155230737.8371             3151401.935537349             
0.99993558025961              0.04743662392169261           3622601.412605729             -6.792911409068532            15790.892128603611            12191.818398847383            0.005897445394191254          407515126418.96967            3200308.1443942874            
0.9999348735667699            0.04857836615378053           3649852.903473                -6.582417180978842            15708.955789503138            12273.649062699506            0.00589744122624032           422675455396.2818             3259293.304415151             
0.9999338707763267            0.049910933489837786          3681178.811327012             -6.297767504153856            15595.184881591142            12350.749290778545            0.005897435311957443          440636254777.1184             3327821.6549726524            
0.9999328947573548            0.0511985588266341            3711029.4205112294            -6.035505707941535            15486.692820163038            12422.027442343144            0.005897429555568027          458276394470.3598             3393779.9035078282            
0.9999319772643352            0.05244365155486479           3739492.341191796             -5.801616921072265            15386.860889081308            12491.121162971516            0.0058974241443544555         475595867917.0382             3457315.1256150533            
0.9999310815523792            0.053469011022697945          3762542.1289215973            -5.584309446115503            15291.020505222               12534.08046410269             0.005897418861601792          490028814170.435              3509382.7635584655            
0.9999304958614088            0.054279918059764315          3780632.598644081             -5.447864416400551            15229.291867326176            12577.786936538549            0.005897415407298752          501575198225.4397             3550487.2431460847            
0.999929918919614             0.0551791115425464            3800528.2512249616            -5.317714832354108            15169.421533941668            12631.685482604158            0.00589741200459682           514509079905.1237             3595973.243098653             
0.9999292149821604            0.05616481949638337           3822086.4773846706            -5.164260232084375            15097.304324693703            12683.424416912265            0.005897407852896675          528830472889.47144            3645676.8135686186            
0.9999285233980356            0.057264990958538826          3845940.2777931853            -5.018978440070055            15027.471650064335            12747.806057375812            0.005897403774054306          545014283940.0844             3701040.7947253655            
0.9999276686858232            0.05847668811416888           3871883.26370742              -4.846539842326112            14942.526565923808            12809.151214437661            0.0058973987331109685         563060535138.0386             3761815.3497650567            
0.9999268316827119            0.05970310855067002           3897877.6312343962            -4.684874294488504            14860.701568785309            12871.901769761289            0.005897393796612817          581581749697.0193             3823185.0097112004            
0.9999259687239792            0.06094403103814355           3923898.0405998453            -4.525300621112393            14777.834140979136            12932.464895298463            0.005897388707032944          600577932769.8694             3885121.5903731673            
0.9999251233350827            0.06216832703909391           3949311.5603978373            -4.375610712034579            14698.064097626024            12991.211680775577            0.005897383721076896          619574180084.2565             3946086.3573993105            
0.9999242945932519            0.06337673712682595           3974147.9191281055            -4.234938530328921            14621.212425315558            13048.279682919545            0.005897378833302334          638570490375.459              4006123.673939958             
0.9999234816517812            0.0645699854290954            3998433.218562883             -4.102509301386239            14547.082158960198            13103.767169876062            0.005897374038715536          657566862443.0281             4065274.6271759863            
0.9999226837321186            0.0657488243714328            4022188.6898665223            -3.9776352044475267           14475.485995229816            13157.763662508265            0.005897369332724738          676563295145.6804             4123577.357313111             
0.9999219001174635            0.06691401490692049           4045431.970557901             -3.8597054286825454           14406.243245440868            13210.346827605435            0.005897364711102376          695559787396.5798             4181067.3452768717            
0.9999211301468914            0.0680002861087846            4066866.349969176             -3.748157326870965            14339.139832517589            13255.112007400634            0.005897360169950432          713457509924.0231             4234518.033331092             
0.9999204601280021            0.06900958248651479           4086607.564519449             -3.6544501953371338           14281.503083471369            13299.445985006523            0.005897356218296054          730256449242.29               4284080.574570134             
0.999919799907565             0.0700096579168812            4105984.433284864             -3.565065311600683            14225.404229604776            13342.847611436024            0.005897352324431237          747055432928.1663             4333076.375889509             
0.9999191491174017            0.07100090298689112           4125007.588334333             -3.4797060332431              14170.715321547168            13385.3164037269              0.005897348486184527          763854460348.078              4381524.447989597             
0.9999185074121058            0.07230740730990846           4149904.402379141             -3.398167869582351            14117.53355857421             13457.213901450445            0.005897344701518778          786253221073.0498             4445300.748596797             
0.9999174572261887            0.07392215778514176           4180153.617336372             -3.2699710440519856           14031.693478523917            13523.912079951251            0.005897338507705675          814251789603.6079             4523757.235211489             
0.999916429978328             0.07551449675251984           4209580.232961137             -3.1504735674968827           13948.902830607212            13588.144205169863            0.0058973324491772205         842250473189.8489             4600876.350484335             
0.9999154243895164            0.0770850712548541            4238244.046364664             -3.038893912913542            13869.24944711974             13650.326219285113            0.005897326518390055          870249269406.4324             4676724.248068627             
0.9999144392871766            0.07848137597467168           4263407.289535753             -2.9344398395297033           13792.440853810289            13697.123342928564            0.005897320708428523          895448285304.0093             4743950.889105538             
0.9999136652251313            0.07970781745840845           4285341.702128842             -2.855584376444187            13733.009764258491            13744.252326020029            0.005897316143145784          917847479905.5833             4802918.196253012             
0.9999129030721897            0.08135873972884326           4314708.668457051             -2.780667100128431            13675.584650145456            13827.795254733564            0.00589731164810086           948423974714.132              4882263.238663273             
0.999911611200228             0.08342272400288574           4350785.659663149             -2.6593461889102032           13579.922572041964            13904.148872634161            0.00589730402886568           987177901714.7201             4981012.623001995             
0.9999103512876054            0.08529655148274175           4383056.653624507             -2.547390914661678            13488.118762347918            13964.392586586167            0.0058972965981211            1022909593653.9923            5070357.198233594             
0.9999093112545241            0.08698668350454682           4411865.435767039             -2.459518535506067            13413.78619538688             14024.348597444321            0.005897290464187649          1055618991295.2491            5150786.245258503             
0.9999082914269543            0.08865513235510901           4439974.869213873             -2.3771419073481725           13342.19903131499             14082.646835480631            0.005897284449422774          1088328522380.7307            5229978.883784169             
0.9999072907900526            0.0903031877921879            4467410.397776195             -2.2997523106928033           13273.03590495559             14139.262000303577            0.005897278547841109          1121038184400.0537            5307990.447998074             
0.9999063084130698            0.09193204512015914           4494196.018164251             -2.226922223358285            13206.10360915451             14194.271012965435            0.005897272753953256          1153747974964.4963            5384872.263846237             
0.9999053434400175            0.09354281178193602           4520354.458152259             -2.1582712389833314           13141.229731900075            14247.745523680529            0.005897267062710745          1186457891797.3584            5460672.044109014             
0.9999043950815717            0.09513628403054351           4545913.5716744615            -2.0934582567416395           13078.273063193894            14299.749343196809            0.00589726146945828           1219167932725.1658            5535434.234776264             
0.9999034626057722            0.09671283685058242           4570909.234348484             -2.0321745088444287           13017.136532922888            14350.348672977589            0.00589725596987889           1251878095670.0505            5609200.31986522              
0.9999025453289182            0.09827279917661429           4595375.112490149             -1.9741416552387174           12957.748609120103            14399.623777146026            0.005897250559940226          1284588378643.7117            5682009.0906185               
0.9999016426110875            0.1001804259602446            4625053.3678017175            -1.9191411906493805           12900.197066371935            14474.138157858242            0.005897245235868137          1325110478576.2598            5770932.226037684             
0.9999003341268515            0.10242683564047951           4659452.365476342             -1.8428815798935296           12818.078603830194            14542.354940615825            0.005897237518656666          1373444530345.0405            5875238.375858507             
0.9998990543367845            0.10464001234534516           4692906.17376977              -1.772002231276616            12739.038303067004            14607.990123013391            0.0058972299706783905         1421778829569.1619            5977725.270370979             
0.9998978016115934            0.10628204123534772           4717339.571336791             -1.7059487091867755           12662.779244266312            14634.028992515941            0.005897222582324026          1458029735655.108             6053452.242315656             
0.9998971849249809            0.10736539177324751           4733404.554681589             -1.6746053235277512           12625.735277839178            14665.395103257959            0.005897218945214102          1482197065999.7688            6103415.053045119             
0.9998965744601754            0.10897408000799827           4757174.442389961             -1.6443594149732412           12589.644842705906            14732.620989328712            0.005897215344799309          1518448150045.8152            6177601.834395574             
0.9998953715518993            0.11109810482337781           4788081.776670133             -1.5868008964654992           12519.37928980074             14792.482167329365            0.005897208250256408          1566783161367.8643            6275153.843227414             
0.9998941916385637            0.1133246356442699            4820108.877162229             -1.5328256539750287           12451.341266245769            14858.782791193293            0.005897201291333649          1618139353306.2925            6377168.465600756             
0.9998928903128006            0.1156515807777401            4853123.00079852              -1.4760297436541097           12377.511888354134            14921.554544484148            0.0058971936163416            1672516780792.4685            6483435.158335907             
0.9998916151668207            0.11794761019543883           4885294.628054443             -1.4229946765215327           12306.311842832367            14982.263152461537            0.00589718609575334           1726894485665.7534            6587988.481891725             
0.999890364840339             0.1202141356209673            4916677.061672179             -1.3733780319633098           12237.63157215503             15041.116503340238            0.005897178721546144          1781272462528.785             6690908.746842827             
0.9998891380845546            0.1224359315995138            4947088.983494637             -1.3268671956055873           12171.304064080981            15097.202807932425            0.005897171486354805          1835243736336.0432            6791517.20287595              
0.9998879516163679            0.12461457124642193           4976587.508889621             -1.283820946261577            12108.1288479838              15151.87502780457             0.005897164488772679          1888808294461.7534            6889915.100737025             
0.9998867858884879            0.12676807385242916           5005431.935297705             -1.2432853898987806           12046.962341193012            15205.035223254992            0.00589715761351326           1942373102382.9973            6986927.833591436             
0.9998856399610395            0.12889745525407134           5033649.286115373             -1.2050486313377775           11987.66725523595             15256.741339771177            0.005897150855033328          1995938155858.2803            7082612.313243713             
0.9998845129617082            0.13100369146369822           5061264.335581122             -1.1689229062686455           11930.122931428998            15307.05411483517             0.005897144208188125          2049503450832.9456            7177021.657843154             
0.9998834040794402            0.13308771248408124           5088300.135156796             -1.1347402597290102           11874.218387912699            15356.029733101086            0.0058971376681941955         2103068983426.125             7270205.536750151             
0.9998823125587614            0.13515034151397315           5114780.10044314              -1.1023503476793588           11819.85651971743             15403.72336198264             0.005897131230595887          2156634749918.3286            7362210.476111034             
0.9998812376942576            0.1371923194842551            5140727.087037588             -1.0716183904030419           11766.954526063062            15450.192913577963            0.00589712489123279           2210200746741.507             7453080.130481246             
0.9998801788258354            0.13987951814345084           5174618.9087378895            -1.0424459786250369           11715.616379497069            15532.706581593726            0.005897118646211787          2281622378379.0664            7572544.144305398             
0.9998784479431649            0.14319658564481846           5215663.88353784              -0.9969365652269454           11632.920237594693            15604.864923832574            0.00589710843776813           2370900036115.2163            7719275.684080904             
0.9998767571496227            0.1461409995627337            5251483.557288928             -0.9548902635909469           11553.178242622851            15656.419251165238            0.005897098465763147          2451250471566.5317            7848989.985256413             
0.9998754317633519            0.14840380025881103           5278686.589547125             -0.9235167406776714           11491.568737777296            15693.028459130308            0.0058970906488664265         2513745586056.554             7948416.026428934             
0.9998744528781075            0.15032349977127094           5301598.467279733             -0.9012078456633973           11446.69539529303             15732.527416119154            0.005897084875572237          2567313036819.6587            8032659.223912311             
0.9998734864917919            0.152663370243935             5329346.788155779             -0.8798819436530786           11403.01250492756             15793.99351956284             0.005897079175994545          2633304209690.1245            8135241.439480242             
0.9998720935319724            0.1554148952499164            5361561.441948607             -0.8502764297650572           11340.828660081288            15848.78745110361             0.005897070960560837          2711719334544.9165            8255479.41188334              
0.9998707252298719            0.15813309893398794           5393055.358481477             -0.8224244639493876           11280.512439249726            15901.758433381556            0.005897062890554049          2790134888638.292             8373991.769124512             
0.9998693804443355            0.16081935344518808           5423864.398610945             -0.796190660108582            11222.08403196848             15953.192450101107            0.005897054959243848          2868550864595.8354            8490850.757215288             
0.9998680581179638            0.16347501159364206           5454020.156692323             -0.7714413009956698           11165.42700856314             16003.167734006873            0.005897047160393878          2946967255375.0254            8606123.717379784             
0.9998667572694253            0.16610136045180474           5483551.674661115             -0.7480568506545133           11110.432113694673            16051.753317620576            0.005897039488216417          3025384054240.7534            8719873.539950201             
0.9998654769862375            0.16869962422204962           5512485.737184114             -0.7259301167724407           11056.998300989573            16099.012310314123            0.005897031937329801          3103801254743.824             8832159.065644586             
