time relative to tcryst: 353160170.9362746 years
r/r_wd                        rho                           c_sound                       N_squared                     v_conv                        B_crit                        r                             pressure                      B_crit_p
1.0                           0.0005489616426203682         4105520.9995674477            -60.77316284661248            1.0000000000000327e-99        8.305694103586639e-101        0.005899973377081551          5654552342.706121             376980.6371598892             
0.9999443196701723            0.0011084108875190617         5031175.8520001285            -31.150514195639918           52337.494496724525            6176.867021874951             0.0058996448646179405         16922913993.301865            652165.0237704506             
0.9999167406281043            0.001513111976985627          5566438.419672861             -12.975603602983666           44414.534481091905            6124.4286719260945            0.005899482149003974          28192518881.318726            841757.25813915               
0.9998965369870118            0.0018540514551564978         5952502.20346316              -7.8615997797991115           40636.28241173519             6202.685957341443             0.005899362948059408          39463034639.39042             995898.7085500953             
0.9998800479661296            0.00215700338760397           6257857.381850124             -5.493066264032368            38088.95380447338             6270.892986912062             0.005899265663275189          50734293864.109               1129199.663083728             
0.9998658743997534            0.0024548446008929668         6533754.971356572             -4.143153290625125            36147.11001042425             6348.783470644769             0.005899182039610911          62944034961.42116             1257758.380046342             
0.999851347688101             0.002783387384891842          6814755.997023977             -3.1618536225182763           34318.32612731484             6418.26813093862              0.005899096332398906          77627800149.09013             1396781.8059030357            
0.9998355429023986            0.0030610044180593653         7029860.311354767             -2.3890222585793213           32401.996365817904            6354.899389272692             0.005899003084584031          90824675718.61537             1510851.770366047             
0.9998265287498532            0.003311277942991354          7219203.091421311             -2.0476252037962803           31344.61048965158             6393.896876076899             0.005898949901323996          103594011789.49797            1613567.9381886125            
0.999813944116943             0.0036215481695946565         7439322.402187318             -1.6585197952858461           29896.00222279305             6377.71608789743              0.005898875652324866          120292209847.58804            1738756.1594226244            
0.9998004413740081            0.003884615796052197          7613140.3704497125            -1.3234181054727634           28297.163521593062            6252.041791686264             0.005898795986501032          135111795717.09277            1842750.6067575037            
0.9997923379181837            0.004081618158671908          7739996.8311210135            -1.1548941009401028           27312.004024410802            6185.498223075024             0.0058987481763274055         146719509272.56073            1920276.9226733446            
0.9997846254597346            0.004327578443997326          7894632.209081998             -1.0135172108559127           26360.348382284395            6147.2171117080425            0.005898702673027884          161817743035.69946            2016661.4643840138            
0.9997729769464282            0.0045730401881269355         8040236.4101809785            -0.8271583016154155           24845.1896967466              5955.932374707247             0.005898633947109494          177338808873.5965             2111163.2796231657            
0.9997655923632501            0.0047589405363753935         8148071.248597852             -0.723180893112868            23816.87353517387             5824.3145521325705            0.005898590378265342          189513292664.85007            2182427.213894668             
0.9997588138303202            0.004935950639486501          8248269.51923207              -0.6358577158689479           22816.352684490535            5682.462224890833             0.00589855038510152           201409345381.72418            2249881.9876883393            
0.9997522782980365            0.00515283624963881           8368733.9589672545            -0.5579714455200472           21790.019586540926            5544.797925072296             0.005898511825635041          216425901701.1058             2332247.024362112             
0.9997427337005295            0.00536968269781724           8484189.459242923             -0.4534463022115536           20135.50620609684             5230.483012449859             0.005898455512763854          231782261538.9352             2413570.715903136             
0.9997363832604974            0.005529515298836334          8567665.896432154             -0.38896843551086513          18891.03396056158             4979.711616497144             0.0058984180453367325         243390497195.31885            2473271.190860203             
