time relative to tcryst: 4705828.4264733195 years
r/r_wd                        rho                           c_sound                       N_squared                     v_conv                        B_crit                        r                             pressure                      B_crit_p
1.0                           0.0004274683445566388         4644511.581359199             -80.69597244984539            1.0000000000000327e-99        7.329205716587344e-101        0.005924727271447812          5569886945.801094             374147.7345675572             
0.9999293859060623            0.0008565109216324788         5687675.41695528              -40.69921195031333            75756.22018485816             7859.405242994541             0.00592430890219971           16651767749.708075            646919.2916076399             
0.9998941400208522            0.0011679928367734045         6287138.734269118             -16.520391066341254           63638.685394688655            7709.855196113337             0.0059241000799424            27735211164.438965            834902.3207056646             
0.9998682919768742            0.0014308713238144063         6719802.188676389             -9.810725264487749            57666.244116442045            7732.623912695589             0.00592394693733133           38819800715.89376             987748.9589683064             
0.9998471917232662            0.001664595215857499          7065088.027244824             -6.7097027249829315           53476.44344309895             7734.313453068343             0.005923821924083344          49905325990.55179             1119936.4464358548            
0.9998290534200821            0.0018943488046699332         7378012.795341102             -4.937260259072171            50120.97153600235             7733.113542886412             0.005923714459583811          61914058821.13398             1247425.3559917752            
0.9998104621015892            0.0021477287118125315         7696034.926360408             -3.637401449256812            46741.97909363441             7678.948242072081             0.005923604311092124          76356320907.009               1385295.511626611             
0.9997902335238483            0.002361785268333711          7939020.892709371             -2.5976849829136244           42879.54236415921             7387.122115659222             0.00592348446228592           89336377932.38023             1498421.8594526364            
0.9997786954324565            0.00255480371466235           8152727.37189984              -2.130623102643392            40551.45625983973             7265.9123809705725            0.00592341610224119           101896046581.89107            1600289.65221053              
0.9997625864984958            0.002794097242680464          8401157.31168155              -1.5866797795520005           37024.093611676355            6937.613890427174             0.00592332066120084           118320298495.37674            1724445.8368383206            
0.9997453016301765            0.0029969844794078045         8597233.686114864             -1.0995616644541213           32522.586420258987            6311.495186371898             0.005923218253070125          132896978844.27115            1827584.575162398             
0.999734928070662             0.003148942171949097          8740181.818596331             -0.841139330425394            29221.93881319906             5812.9461757392855            0.005923156792559167          144314535900.74695            1904473.6507329412            
0.999725054905392             0.0033386939694943453         8914236.986121025             -0.609848310621035            25323.47505683782             5187.003494606221             0.005923098296747637          159165560198.70728            2000066.7081370316            
0.9997101428648965            0.003528079219016152          9077997.549137497             -0.2481524859811378           14907.927971819001            3139.00047825226              0.00592300994697464           174432692768.85297            2093793.6214412611            
0.9997006893517645            0.0036744575973825973         9195580.569187324             189.8771135946307             1.0000000000000327e-99        2.1488274936685938e-100       0.005922953937487576          186408094391.9953             2164473.700300496             
