time relative to tcryst: 190313397.0913154 years
r/r_wd                        rho                           c_sound                       N_squared                     v_conv                        B_crit                        r                             pressure                      B_crit_p
1.0                           0.0008220574177142824         3817036.8197473707            -39.96221452425616            1.0000000000000327e-99        1.0163797605856493e-100       0.006151323832150572          7418610904.2868185            431798.5967253585             
0.9999490733152744            0.0016734556357591221         4682485.218171218             -20.77429584342561            40802.759160161244            5916.999950468631             0.0061510105656211265         22221272210.266186            747316.1875896509             
0.9999240545231732            0.0022875277539145793         5181407.150647021             -8.832207433035737            34858.301831190685            5910.093396424055             0.006150856666929023          37025415063.18371             964650.2867199525             
0.9999057510719674            0.0028043555161340644         5543331.347939388             -5.414191503201729            32063.765310602386            6019.16138652144              0.006150744076473411          51830641915.65271             1141335.2316407578            
0.9998908203529329            0.003263186138704649          5829375.6902867975            -3.826546809156043            30224.457306441003            6120.464276601878             0.006150652232785582          66636753095.20736             1294126.837625989             
0.9998779886586701            0.0036821507690143005         6067776.476613199             -2.9192346086646657           28850.14382653184             6205.884637803001             0.006150573300878856          81443624332.09306             1430699.6662708228            
0.9998666167124654            0.00407134901041717           6273713.044065819             -2.336838229419326            27752.586400392596            6277.367607506383             0.006150503348355149          96251169202.09438             1555331.3886493202            
0.9998563316380754            0.004437096313462177          6456000.729681033             -1.9335227150919752           26837.625281891058            6337.2150468051705            0.006150440081531939          111059323355.82993            1670696.0330768218            
0.9998468941703105            0.004783684238499782          6620046.994744005             -1.6387863834940228           26051.099366415594            6387.225364765764             0.006150382028611561          125868036608.99112            1778597.4229882997            
0.9998381403075473            0.005114212876531449          6769411.989813442             -1.4145690329279115           25359.078109550555            6428.7686033075               0.006150328180766922          140677268486.68027            1880320.553958465             
0.9998299520631555            0.00543102017983946           6906643.369476205             -1.2386245240114333           24739.197501168               6462.9567252608               0.006150277812224052          155486985499.26535            1976819.205437492             
0.9998222413404146            0.00573592221765983           7033695.576133191             -1.0971117482857766           24175.553599472565            6490.572218899905             0.006150230381071493          170297159372.83026            2068824.4097803829            
0.9998149403837437            0.006030360044835329          7152126.439529543             -0.9809437200671494           23656.55713916503             6512.205445215224             0.006150185470522726          185107765844.93997            2156911.1197281783            
0.9998079958039972            0.006315496753623923          7263199.173731933             -0.8839622225677759           23174.370374842056            6528.548484204087             0.006150142752163827          199918783814.0955             2241541.2243275265            
0.9998013646732168            0.00659228519632802           7367929.461981317             -0.8018655931629856           22722.652399080103            6540.063283435344             0.006150101961931023          214730194720.40137            2323092.425604317             
0.9997950118793809            0.006861518236837798          7467134.410293307             -0.7315109921862907           22295.81521493735             6546.940580710161             0.0061500628838389            229541982082.81824            2401878.2726888084            
0.999788908281157             0.0071238642013676644         7561463.20307529              -0.6705516943486324           21889.797959073407            6549.445026079994             0.006150025338629683          244354131145.701              2478162.4535637707            
0.9997830293857581            0.007379895048409393          7651442.531037609             -0.6172375368433555           21501.791213303113            6547.9396087879               0.006149989175640309          259166628603.5403             2552169.2365147206            
0.9997773543814141            0.007630105107468112          7737495.321352016             -0.5702406943064402           21129.258852170078            6542.661564729691             0.006149954266850841          273979462383.07874            2624091.2579514626            
0.9997718654132358            0.007874926781771076          7819979.2356822165            -0.5285141933589876           20769.730443340577            6533.697966316563             0.006149920502430071          288792621468.1963             2694095.4370852173            
0.9997665470327548            0.008114741016588198          7899194.082227097             -0.4912153190140114           20421.08003253491             6521.101669614017             0.00614988778734947           303606095757.47736            2762327.5403424124            
0.9997613857718126            0.008349885766528179          7975401.476379679             -0.4576669045644966           20081.515091155346            6504.9157335394575            0.006149856038762032          318419875946.9496             2828915.7541813226            
0.9997563698083134            0.008580662866263708          8048832.874885935             -0.42732276471633773          19749.40206815633             6485.139207933008             0.006149825183946219          333233953432.6033             2893973.5175437243            
0.9997514887009344            0.008807342833970147          8119693.285534118             -0.39973608065973926          19423.32894951383             6461.763344133962             0.006149795158674071          348048320228.68933            2957601.7932435977            
0.9997467331757615            0.009030169219407793          8188166.60524895              -0.37453717094675165          19102.36668317138             6434.874093427024             0.00614976590589874           362862968898.5496             3019890.908428932             
0.9997420949532544            0.009249362444210926          8254420.515750296             -0.3514241231983317           18786.027764702674            6404.655742179829             0.006149737374690094          377677892495.77783            3080922.060017762             
0.9997375666067468            0.009465122288896274          8318605.240401332             -0.33015166176357763          18474.009648515337            6371.3169884006375            0.006149709519364301          392493084513.6989             3140768.5567619074            
0.9997331414454069            0.009677630588032813          8380856.8036908675            -0.3105166220636232           18165.76891251166             6334.950669686503             0.00614968229876389           407308538841.8186             3199496.852156414             
0.9997288134170108            0.009887053530818342          8441300.148827756             -0.2923441893829088           17860.3442549584              6295.470603683773             0.006149655675659671          422124249728.012              3257167.409695272             
0.999724577026601             0.010093543236512573          8500048.209118139             -0.2754749815920262           17556.617909395678            6252.7003074389095            0.006149629616250381          436940211745.5054             3313835.4325797753            
0.9997204272677721            0.010297239382664166          8557203.389726419             -0.25976393677226056          17253.45210395355             6206.422534358722             0.006149604089739999          451756419763.987              3369551.4829633553            
0.999716359564489             0.01049827069201336           8612859.704675449             -0.24508265975310148          16949.976240713415            6156.4861826185825            0.006149579067979851          466572868924.08264            3424362.010507898             
0.9997123697214692            0.01069675602306312           8667103.083371606             -0.23131922055330473          16645.6887218704              6102.850708700689             0.006149554525163397          481389554614.8581             3478309.805975196             
0.9997084538816415            0.01089280537390934           8720012.030256487             -0.218381308572451            16340.219982702472            6045.506646832737             0.006149530437564542          496206472453.7467             3531434.392452332             
0.999704608489475             0.011086520816969599          8771658.470010037             -0.20619364719359248          16033.243957872905            5984.446256648896             0.006149506783312064          511023618268.73175            3583772.3643824505            
0.9997008302592636            0.011277997312140091          8822108.502649723             -0.19469129912107852          15724.386893379935            5919.631143161662             0.006149483542194522          525840988082.3498             3635357.6826671767            
0.9996971161475576            0.011467323352350236          8871423.043479541             -0.18381739513688738          15413.047521159318            5850.9242951032065            0.006149460695490669          540658578097.3534             3686221.932603569             
0.9996934633290924            0.011654581564851722          8919658.358083544             -0.17352076504914196          15098.412884720172            5778.093594592749             0.0061494382258213895         555476384683.8083             3736394.5502211303            
0.9996898691756747            0.011839849259894742          8966866.49601111              -0.1637522819181334           14779.588536300293            5700.859818855446             0.006149416117019815          570294404367.3668             3785903.021625236             
0.9996863312376449            0.012023198929116243          9013095.642970843             -0.15446479392774426          14455.599521650787            5618.896809658609             0.006149394354017296          585112633818.7865             3834773.059181129             
0.9996828472274832            0.01229406875927744           9080959.936965222             -0.1456301125085074           14126.288943538199            5552.4011575376035            0.006149372922742557          607340287856.9761             3906933.1057089637            
0.9996760326602974            0.012562364002250647          9146354.876353467             -0.12908616567201203          13442.271533378413            5340.885684513846             0.00614933100413302           629568547985.0739             3977786.243911154             
0.9996726981124365            0.012738682717737078          9189086.412168728             -0.12131490617262772          13085.017035989351            5235.2989339629585            0.006149310492249295          644387585792.7135             4024329.3161378843            
0.9996694096969443            0.012913386331897713          9231034.811888527             -0.11385789181698068          12716.793124721915            5122.743493018938             0.0061492902641407075         659206818590.3761             4070340.8196167797            
0.9996661657488247            0.013086525647193788          9272232.043447034             -0.10667515737451165          12334.58027928006             5001.974671354731             0.006149270309565329          674026243744.4902             4115838.5737775615            
0.9996629646986384            0.01334282552177561           9332886.199559765             -0.09975154325229056          11936.599331564883            4887.75526183686              0.00614925061886903           696255666199.3201             4183158.3149118815            
0.9996566855154772            0.013680293477686298          9411119.848721022             -0.08654697096469886          11077.6317743033              4593.032981753955             0.006149211993580004          725895640842.3896             4271269.986824346             
0.9996505611523593            0.014012292711034982          9486835.236089116             -0.07402747115760337          10101.555390294316            4238.847399695864             0.0061491743206392            755536341849.824              4357602.47941504              
