time relative to tcryst: 583530810.3449543 years
r/r_wd                        rho                           c_sound                       N_squared                     v_conv                        B_crit                        r                             pressure                      B_crit_p
1.0                           0.0010463696192505954         3344458.983175713             -34.55864306384082            1.0000000000000327e-99        1.1466938752391476e-100       0.006138685844311529          7476806965.104626             433488.93258196744            
0.999959743376208             0.0021663420749259295         4108884.0857776133            -18.406237002263698           30034.804810544396            4955.565984882238             0.006138438721544917          22401107823.507206            750334.089699265              
0.9999402977754294            0.002968731144354333          4553243.370945824             -8.095210276588302            25870.496184757365            4996.836332326137             0.006138319351110684          37326569633.068344            968565.4420552299             
0.999926107457031             0.0036425326153114094         4872443.275645628             -5.014701380724818            23881.970310632507            5109.481260628913             0.006138232241204005          52252878711.492134            1145974.7288276202            
0.9999145417883722            0.00424024825398697           5127298.940680764             -3.568284407336089            22577.61044180285             5211.689689554383             0.0061381612431975294         67179878391.89356             1299390.0489846102            
0.9999046062306701            0.004785406112091326          5340745.00750002              -2.7393363078895585           21615.18481155803             5300.578676465156             0.006138100251930108          82107471370.00002             1436518.64968284              
0.9998958023758299            0.0052913742606088875         5524278.502398687             -2.2052585853594846           20852.49189805342             5377.087867009956             0.006138046207831025          97035590091.27748             1561656.292447241             
0.9998878402236322            0.005766665165111746          5685765.171676565             -1.8342447538441524           20220.99431567972             5443.394457673691             0.006137997330680039          111964184311.37851            1677488.262606449             
0.9998805342037193            0.006217037602193749          5830404.840247097             -1.5626942064546716           19682.81176014072             5501.534213124277             0.0061379524813190214         126893214862.81238            1785825.952557309             
0.999873757348465             0.0066465776267444635         5961891.92618885              -1.3560252459355548           19215.1183386604              5553.247581536622             0.006137910880333603          141822650156.9737             1887959.7365320774            
0.9998674183693751            0.007058313120994473          6082821.8154146215            -1.1939233760961463           18802.232408746564            5599.700622544346             0.006137871967332396          156752464054.4429             1984847.3785266937            
0.9998614490910862            0.007454573361700917          6194914.609279967             -1.0636571969619013           18432.896341409287            5641.698970260051             0.0061378353238082635         171682634485.35925            2077222.9601044685            
0.9998557970540198            0.007837215233340425          6299393.760265112             -0.9568582503499166           18098.762211784808            5679.821575951796             0.0061378006277283325         186613142511.324              2165663.829086833             
0.9998504209110345            0.00820775641047708           6397216.393539213             -0.8678219164748701           17793.460158820708            5714.491245785948             0.006137767625275492          201543971662.0941             2250633.796509675             
0.9998452874213885            0.008567461107048075          6489178.38814778              -0.7925348435909717           17512.17558454308             5746.072559315493             0.00613773611239527           216475107451.69882            2332512.1345970626            
0.9998403694117668            0.008917389475354831          6575960.880811563             -0.7281015632872674           17251.270058612638            5774.90538872817              0.006137705922279223          231406537016.2394             2411613.694906997             
